Feature,56875,56876,56877,56878,62500
最大功率(kW)_y,185,185,185,185,195
最大功率(kW)_x,284,284,284,284,293
最大净功率(kW),185,185,185,185,195
最低荷电状态油耗(L/100km),9.03,9.03,-,-,-
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,○,○,○,○,○
方向盘材质,,,,,
方向盘换挡,●,●,●,●,●
方向盘加热,○,○,○,○,○
方向盘位置调节,,,,,
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),2377,2377,2345,2345,2406
整体主动转向系统,○,○,○,○,○
排量(mL),1984,1984,1984,1984,1984
换挡形式,,,,,
挡位个数,8,8,8,8,8
扬声器数量,,,,,
扬声器品牌名称,,,,,
手机无线充电功能,,,,,
手机互联/映射,,,,,
手机APP远程功能,,,,,
手势控制,-,-,-,-,-
慢充时间(小时)_y,-,-,-,-,-
慢充时间(小时)_x,-,-,-,-,-
感应雨刷功能,,,,,
感应后备厢,○,●,○,●,-
快充电量百分比,-,-,-,-,-
快充电量(%),-,-,-,-,-
快充时间(小时)_y,-,-,-,-,-
快充时间(小时)_x,-,-,-,-,-
快充功能,-,-,-,-,-
座椅材质,,,,,
座位数(个),5,5,4,4,5
并线辅助,○,○,○,○,○
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1983,1983,1983,1983,1983
官方0-100km/h加速(s),5.6,5.6,5.6,5.6,5.5
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯清洗装置,-,-,-,-,-
大灯延时关闭,●,●,●,●,●
夜视系统,○,○,○,○,○
多层隔音玻璃,,,,,
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,无,无,无,无,补胎工具
四驱形式,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱
后风挡遮阳帘,-,-,-,-,-
后雨刷,●,●,-,-,●
后轮距(mm),-,-,-,-,-
后轮胎规格,-,315/35 R21,305/40 R20,315/35 R21,305/40 R20
后电动机最大扭矩(N·m),400,400,400,400,400
后电动机最大功率(kW),100,100,100,100,100
后排独立空调,○,○,○,○,○
后排液晶屏幕尺寸,-,-,-,-,
后排液晶屏幕,,,,,
后排杯架,●,●,●,●,●
后排控制多媒体,-,-,-,-,○
后排座椅电动放倒,-,-,-,-,-
后排座椅放倒形式,,,,,
后排小桌板,-,-,-,-,-
后排侧隐私玻璃,●,●,●,●,●
后排侧窗遮阳帘,,,,,
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●
后备厢容积(L),645-1607,645-1607,460-1400,460-1400,545-1563
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-
可变悬架功能,,,,,
可加热喷水嘴,-,-,-,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
发动机电子防盗,●,●,●,●,●
发动机布局,纵置,纵置,纵置,纵置,纵置
发动机型号,DFK,DFK,DFK,DFK,-
发动机启停技术,●,●,●,●,●
发动机,2.0T 252马力 L4,2.0T 252马力 L4,2.0T 252马力 L4,2.0T 252马力 L4,2.0T 265马力 L4
厂商指导价(元),87.80万,99.80万,94.80万,102.80万,87.80万
厂商,保时捷,保时捷,保时捷,保时捷,保时捷
卫星导航系统,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-
副驾娱乐屏,-,-,-,-,
副座椅调节方式,,,,,
前轮距(mm),-,-,-,-,-
前轮胎规格,255/55 R19,285/40 R21,275/45 R20,285/40 R21,275/45 R20
前方碰撞预警,●,●,●,●,●
前排座椅功能,,,,,
前悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,-,-,-,-,-
内后视镜功能,,,,,
全液晶仪表盘,-,-,-,-,●
倒车车侧预警系统,-,-,-,-,○
供油方式,混合喷射,混合喷射,混合喷射,混合喷射,混合喷射
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动降噪,-,-,-,-,-
主动闭合式进气格栅,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
中央差速器结构,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器
上市时间,2022.04,2022.04,2022.04,2022.04,2023.04
上坡辅助,●,●,●,●,●
WLTC综合油耗(L/100km),4,4,4,4,-
WLTC纯电续航里程(km)_y,44,44,44,44,-
WLTC纯电续航里程(km)_x,44,44,44,44,-
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,○,○,○,○,○
ETC装置,-,-,-,-,○
DOW开门预警,-,-,-,-,○
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
220V/230V电源,-,-,-,-,-
