Feature,59769,59770,59771,59772,59773,59774
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁
级别,中型车,中型车,中型车,中型车,中型车,中型车
简称,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合
第二排独立座椅,-,-,-,-,-,-
第二排座椅调节,-,-,-,-,-,-
第二排座椅电动调节,-,-,-,-,-,-
第二排座椅功能,-,,,-,,
空调温度控制方式,,,,,,
空气悬架,-,-,-,-,-,-
离去角(°),15,15,15,15,15,15
疲劳驾驶提示,●,●,●,●,●,●
电磁感应悬架,-,-,-,-,-,-
电动扰流板,-,-,-,-,-,-
电动座椅记忆功能,-,,,-,,
电动吸合车门,-,-,-,-,-,-
电动后备厢位置记忆,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油
灯光特色功能,-,-,-,-,-,-
温度分区控制,●,●,●,●,●,●
液晶仪表尺寸,,,,,,
油箱容积(L),66,66,66,66,66,66
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),210,210,210,210,210,210
最小转弯半径(m),6.25,6.25,6.25,6.25,6.25,6.25
最大马力(Ps),186,220,220,186,220,220
最大满载质量(kg),2110,2120,2120,2130,2130,2130
最大扭矩转速(rpm),1500-4000,1500-4400,1500-4400,1500-4000,1500-4400,1500-4400
最大扭矩(N·m)_y,320,350,350,320,350,350
最大扭矩(N·m)_x,320,350,350,320,350,350
最大功率转速(rpm),4100-6000,4500-6200,4500-6200,4100-6000,4500-6200,4500-6200
最大功率(kW)_y,137,162,162,137,162,162
最大功率(kW)_x,137,162,162,137,162,162
最大净功率(kW),137,162,162,137,162,162
无钥匙进入功能,,,,,,
无钥匙启动系统,●,●,●,●,●,●
无框设计车门,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-
方向盘材质,,,,,,
方向盘换挡,●,●,●,●,●,●
方向盘加热,-,●,●,●,●,●
方向盘位置调节,,,,,,
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1640,1650,1650,1655,1660,1660
整体主动转向系统,-,-,-,-,-,-
接近角(°),15,15,15,16,16,16
排量(mL),1984,1984,1984,1984,1984,1984
换挡形式,,,,,,
挡位个数,7,7,7,7,7,7
扬声器数量,,,,,,
扬声器品牌名称,,,,,,
手机无线充电功能,-,,,-,,
手机互联/映射,,,,,,
手机APP远程控制,,,,,,
手势控制,-,-,-,-,-,-
感应雨刷功能,,,,,,
感应后备厢,-,●,●,-,●,●
座椅材质,,,,,,
座位数(个),5,5,5,5,5,5
并线辅助,-,○,●,-,○,●
巡航系统,,,,,,
导航路况信息显示,●,●,●,●,●,●
宽度(mm),1870,1870,1870,1870,1870,1870
官方0-100km/h加速(s),8.3,7.7,7.7,8.4,7.8,7.8
安全带未系提醒,,,,,,
天窗类型,,,,,,
大灯高度可调,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
大灯延时关闭,●,●,●,●,●,●
多层隔音玻璃,-,-,-,-,-,-
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,-,●,●,●
后轮距(mm),1572,1572,1572,1572,1572,1572
后轮胎规格,245/45 R18 ,245/40 R19,245/40 R19,245/45 R18 ,245/40 R19,245/40 R19
后方碰撞预警,-,-,●,-,-,●
后排独立空调,●,●,●,●,●,●
后排液晶屏幕,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排控制多媒体,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-
后排座椅放倒形式,,,,,,
后排小桌板,-,-,-,-,-,-
后排侧隐私玻璃,-,-,●,-,-,●
后排侧窗遮阳帘,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●
后备厢容积(L),501,501,501,514,514,514
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-,-
可变悬架功能,-,,,-,,
可加热喷水嘴,-,○,○,-,○,○
变速箱类型,湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT)
变速箱,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合
发动机电子防盗,●,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置,横置
发动机型号,EA888-DPL,EA888-DKX,EA888-DKX,EA888-DPL,EA888-DKX,EA888-DKX
发动机启停技术,●,●,●,●,●,●
发动机,2.0T 186马力 L4,2.0T 220马力 L4,2.0T 220马力 L4,2.0T 186马力 L4,2.0T 220马力 L4,2.0T 220马力 L4
厂商指导价(元),24.99万,26.79万,29.29万,25.69万,27.49万,29.99万
厂商,一汽-大众,一汽-大众,一汽-大众,一汽-大众,一汽-大众,一汽-大众
卫星导航系统,●,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1586,1586,1586,1586,1586,1586
前轮胎规格,245/45 R18 ,245/40 R19,245/40 R19,245/45 R18 ,245/40 R19,245/40 R19
前方碰撞预警,○,●,●,○,●,●
前排座椅功能,,,,,,
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,○,●,●,○,●,●
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动能量回收系统,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-
内后视镜功能,,,,,,
全液晶仪表盘,●,●,●,●,●,●
倒车车侧预警系统,-,-,●,-,-,●
供油方式,混合喷射,直喷,直喷,混合喷射,直喷,直喷
主座椅调节方式,,,,,,
主动降噪,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-
主动刹车/主动安全系统,○,●,●,○,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
上市时间,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09
上坡辅助,●,●,●,●,●,●
WLTC综合油耗(L/100km),6.78,7.19,7.19,6.97,7.26,7.26
USB/Type-C接口数量,,,,,,
OTA升级,-,-,-,-,-,-
NEDC综合油耗(L/100km),6.4,6.9,6.9,6.5,7,7
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,-,○,○,-,○,○
ETC装置,○,○,○,○,○,○
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
220V/230V电源,-,-,-,-,-,-
