Feature,54734
高度(mm),1767
驾驶辅助影像,
驾驶模式切换,
驻车制动类型,电子驻车
驱动电机数,-
驱动方式,前置四驱
面部识别,-
隐藏电动门把手,-
陡坡缓降,●
限滑差速器/差速锁,-
长度(mm),4930
长*宽*高(mm),4930*2004*1767
钥匙类型,
配气机构,DOHC
道路救援呼叫,●
道路交通标识识别,○
远程启动功能,-
远光灯光源,
进气形式,涡轮增压
近光灯光源,
运动风格座椅,-
运动外观套件,●
辅助驾驶等级,
轴距(mm),2975
轮圈材质,
转向辅助灯,-
转向头灯,●
车顶行李架,●
车门数(个),5
车门开启方式,平开门
车道居中保持,○
车道偏离预警系统,○
车道保持辅助系统,○
车载空气净化器,-
车载智能系统,
车载冰箱,-
车载CD/DVD,-
车身结构_y,SUV
车身结构_x,5门5座SUV
车身稳定控制(ESC/ESP/DSC等),●
车联网,●
车窗防夹手功能,●
车窗一键升降功能,
车型名称,宝马X5新能源(进口) 2022款 xDrive45e M运动套装
车前雾灯,-
车内香氛装置,○
车内环境氛围灯,
车内化妆镜,
车内中控锁,●
车内PM2.5过滤装置,●
车体结构,承载式
负离子发生器,-
语音识别控制系统,
触摸式阅读灯,-
被动行人保护,-
行车电脑显示屏幕,
行程(mm),94.6
行李厢12V电源接口,●
蓝牙/车载电话,●
自适应远近光,●
自动驻车,●
自动泊车入位,●
自动头灯,●
自动变道辅助,○
膝部气囊,-
能源类型,插电式混合动力
胎压监测功能,
缺气保用轮胎,●
缸盖材料,铝合金
缸径(mm),82
缸体材料,铝合金
级别,中大型SUV
系统综合扭矩(N·m),600
系统综合功率(kW),290
系统综合功率(Ps),394
简称,8挡手自一体
第二排独立座椅,-
第二排座椅调节,-
第二排座椅电动调节,-
第二排座椅功能,
空调温度控制方式,
空气悬架,●
百公里耗电量(kWh/100km),-
疲劳驾驶提示,●
电磁感应悬架,-
电池能量(kWh),24
电池组质保,八年或12万公里
电池类型,锂离子电池
电机类型,永磁/同步
电机布局,-
电动机总扭矩(N·m),265
电动机总功率(kW),82
电动机总功率(Ps),112
电动机(Ps),112
电动扰流板,-
电动座椅记忆功能,
电动吸合车门,
电动后备厢位置记忆,●
电动后备厢,●
环保标准_y,国VI
环保标准_x,国VI
牵引力控制(ASR/TCS/TRC等),●
燃油标号,95号
燃料形式,插电式混合动力
灯光特色功能,-
温度分区控制,●
液晶仪表尺寸,
油箱容积(L),69
气缸数(个),6
气缸排列形式,L
每缸气门数(个),4
最高车速(km/h),235
最大马力(Ps),286
最大扭矩转速(rpm),1500-3500
最大扭矩(N·m)_y,450
最大扭矩(N·m)_x,600
最大功率转速(rpm),5000-6000
最大功率(kW)_y,210
最大功率(kW)_x,290
最大净功率(kW),210
星空天窗,○
无钥匙进入功能,
无钥匙启动系统,●
方向盘记忆,●
方向盘材质,
方向盘换挡,●
方向盘加热,○
方向盘位置调节,
整车质保,三年或10万公里
整备质量(kg),-
整体主动转向系统,○
排量(mL),2998
换挡形式,
挡位个数,8
扬声器数量,
扬声器品牌名称,
手机无线充电功能,-
手机互联/映射,
手机APP远程控制,
手势控制,○
慢充时间(小时)_y,6.5
慢充时间(小时)_x,6.5
感应雨刷功能,
感应后备厢,●
快充电量百分比,-
快充电量(%),-
快充时间(小时)_y,-
快充时间(小时)_x,-
循迹倒车,●
座椅材质,
座位数(个),5
并线辅助,○
巡航系统,
导航路况信息显示,●
宽度(mm),2004
官方0-100km/h加速(s),5.6
安全带未系提醒,
天窗类型,
大灯高度可调,●
大灯清洗装置,-
大灯延时关闭,●
多层隔音玻璃,-
多媒体/充电接口,
多功能方向盘,●
外后视镜功能,
备胎规格,无
四驱形式,适时四驱
后风挡遮阳帘,-
后雨刷,●
后轮距(mm),1698
后轮胎规格,305/40 R20
后排独立空调,○
后排液晶屏幕,
后排杯架,●
后排控制多媒体,○
后排座椅电动放倒,-
后排座椅放倒形式,
后排小桌板,-
后排侧隐私玻璃,-
后排侧窗遮阳帘,
后悬架类型,多连杆式独立悬架
后座出风口,●
后备厢容积(L),-
后制动器类型,通风盘式
可变转向比,●
可变悬架功能,
