Feature,27075
高度(mm),1470
驻车制动类型,手刹
驱动电机数,单电机
驱动方式,前置前驱
零胎压继续行驶,-
陡坡缓降,-
防紫外线玻璃,-
长度(mm),4535
长*宽*高(mm),4535*1735*1470
铝合金轮圈,●
遮阳板化妆镜,●
遥控钥匙,●
道路救援呼叫,-
远程启动,-
远光灯,卤素
近光灯,卤素
运动风格座椅,-
运动外观套件,-
轴距(mm),2610
转向辅助灯,-
转向头灯,-
车顶行李架,-
车门数(个),4
车道偏离预警系统,-
车载空气净化器,-
车载电视,-
车载冰箱,-
车身结构_y,三厢车
车身结构_x,4门5座三厢车
车身稳定控制(ESC/ESP/DSC等),-
车联网,-
车窗防夹手功能,-
车窗一键升降,-
车型名称,华骐300E 2017款 标准型
车内空气调节/花粉过滤,-
车内氛围灯,-
车内中控锁,●
车体结构,承载式
行车电脑显示屏,●
行李厢容积(L),-
蓝牙/车载电话,●
自适应远近光,-
自适应巡航,-
自动驻车,-
自动泊车入位,-
自动头灯,-
膝部气囊,-
腰部支撑调节,-
能源类型,纯电动
胎压监测装置,-
肩部支撑调节,-
级别,紧凑型车
系统综合扭矩(N·m),-
系统综合功率(kW),-
简称,电动车单速变速箱
第二排靠背角度调节,-
第二排独立座椅,-
第二排座椅移动,-
第三排座椅,-
空调控制方式,自动●
空气悬架,-
皮质方向盘,-
百公里耗电量(kWh/100km),-
疲劳驾驶提示,-
电磁感应悬架,-
电池组质保,10年或20万公里
电池类型,三元锂电池
电池容量(kWh),35.6
电机类型,永磁 / 同步
电机布局,前置
电动机总扭矩(N·m),285
电动机总功率(kW),81.4
电动座椅记忆,-
电动天窗,○
电动吸合门,-
电动后备厢,-
牵引力控制(ASR/TCS/TRC等),-
温度分区控制,-
油箱容积(L),-
最高车速(km/h),140
最小离地间隙(mm),-
最大扭矩(N·m),285
最大功率(kW),81.4
无钥匙进入系统,-
无钥匙启动系统,●
方向盘调节,上下调节
方向盘记忆,-
方向盘电动调节,-
方向盘换挡,-
方向盘加热,-
整车质保,三年或10万公里
整备质量(kg),1445
挡位个数,1
扬声器品牌,-
扬声器个数,4-5喇叭
手机无线充电,-
手机互联/映射功能,-
慢充时间(小时)_y,5
慢充时间(小时)_x,5
感应雨刷,-
感应后备厢,-
快充电量百分比,-
快充电量(%),-
快充时间(小时)_y,0.5
快充时间(小时)_x,0.5
座椅高低调节,●
座椅材料,皮/织物混搭
座位数(个),5
并线辅助,-
工信部纯电续航里程(km)_y,265
工信部纯电续航里程(km)_x,265
导航路况信息显示,-
宽度(mm),1735
实测续航里程(km),-
实测100-0km/h制动(m),-
实测0-100km/h加速(s),-
定速巡航,-
官方0-100km/h加速(s),11.2
安全带未系提示,●
大灯高度可调,●
大灯清洗装置,-
夜视系统,-
多功能方向盘,●
外接音源接口,USB+AUX
备胎规格,非全尺寸
后风挡遮阳帘,-
后雨刷,-
后轮距(mm),1483
后轮胎规格,195/55 R16
后视镜记忆,-
后视镜电动调节,●
后视镜电动折叠,-
后视镜加热,-
后电动机最大扭矩(N·m),-
后电动机最大功率(kW),-
后排独立空调,-
后排液晶屏,-
后排杯架,-
后排座椅电动调节,-
后排座椅放倒方式,-
后排侧隐私玻璃,-
后排侧遮阳帘,-
后悬架类型,多连杆独立悬架
后座出风口,-
后制动器类型,盘式
可变转向比,-
可变悬架,-
可加热/制冷杯架,-
变速箱类型,固定齿比变速箱
厂商指导价(元),19.88万
厂商,东风悦达起亚
助力类型,电动助力
副驾驶位后排可调节按钮,-
前雾灯,●
前轮距(mm),1493
前轮胎规格,195/55 R16
前电动机最大扭矩(N·m),285
前电动机最大功率(kW),81.4
前悬架类型,麦弗逊式独立悬架
前大灯雨雾模式,-
前制动器类型,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●
前/后排座椅通风,-
前/后排座椅按摩,-
前/后排座椅加热,-
前/后排头部气囊(气帘),-
前/后排侧气囊,-
前/后中央扶手,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),-
制动力分配(EBD/CBC等),●
内置行车记录仪,-
内/外后视镜自动防眩目,-
全液晶仪表盘,-
全景摄像头,-
全景天窗,-
倒车视频影像,●
侧滑门,-
主动降噪,-
主动刹车/主动安全系统,-
主/副驾驶座电动调节,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-
中控台彩色大屏尺寸,9英寸
中控台彩色大屏,●
上市时间,2017.10
上坡辅助,-
LED日间行车灯,-
ISOFIX儿童座椅接口,●
HUD抬头数字显示,-
GPS导航系统,●
CD/DVD,-
ABS防抱死,●
220V/230V电源,-
