Feature,49214
高度(mm),1530
驾驶辅助影像,-
驾驶模式切换,
驻车制动类型,电子驻车
驱动电机数,单电机
驱动方式,前置前驱
陡坡缓降,-
长度(mm),4680
长*宽*高(mm),4680*1720*1530
钥匙类型,
远光灯光源,
近光灯光源,
轴距(mm),2700
轮圈材质,
车门数(个),4
车门开启方式,平开门
车道偏离预警系统,-
车道保持辅助系统,-
车载空气净化器,-
车身结构_y,三厢车
车身结构_x,4门5座三厢车
车身稳定控制(ESC/ESP/DSC等),●
车联网,-
车窗防夹手功能,●
车窗一键升降功能,
车型名称,富康ES500 2021款 标准版
车前雾灯,-
车内环境氛围灯,-
车内化妆镜,
车内中控锁,●
车内PM2.5过滤装置,-
车体结构,承载式
语音识别控制系统,-
行车电脑显示屏幕,
蓝牙/车载电话,-
自适应远近光,-
自动驻车,-
自动头灯,-
能源类型,纯电动
胎压监测功能,
缺气保用轮胎,-
级别,紧凑型车
简称,电动车单速变速箱
第二排座椅调节,-
空调温度控制方式,
离去角(°),20
百公里耗电量(kWh/100km),13.1
疲劳驾驶提示,-
电芯品牌,宁德时代
电能当量燃料消耗量(L/100km),1.48
电池能量密度(Wh/kg),160
电池能量(kWh),53
电池组质保,八年或15万公里
电池类型,三元锂电池
电机类型,永磁/同步
电机布局,前置
电动机总扭矩(N·m),260
电动机总功率(kW),110
电动机总功率(Ps),150
电动机(Ps),150
电动座椅记忆功能,-
电动后备厢,-
牵引力控制(ASR/TCS/TRC等),●
温度分区控制,-
液晶仪表尺寸,-
最高车速(km/h),150
最大满载质量(kg),1969
最大扭矩(N·m),260
最大功率(kW),110
无钥匙进入功能,-
无钥匙启动系统,-
方向盘记忆,-
方向盘材质,
方向盘换挡,-
方向盘加热,-
方向盘位置调节,
整车质保,三年或12万公里
整备质量(kg),1555
接近角(°),17
换挡形式,
挡位个数,1
扬声器数量,
扬声器品牌名称,-
手机无线充电功能,-
手机互联/映射,-
慢充时间(小时)_y,8
慢充时间(小时)_x,8
感应雨刷功能,-
快充电量百分比,80
快充电量(%),80
快充时间(小时)_y,0.5
快充时间(小时)_x,0.5
快充功能,支持
座椅材质,
座位数(个),5
并线辅助,-
巡航系统,-
导航路况信息显示,-
宽度(mm),1720
官方0-100km/h加速(s),9.9
安全带未系提醒,
天窗类型,-
大灯高度可调,●
大灯延时关闭,-
多媒体/充电接口,
多功能方向盘,-
外后视镜功能,
备胎规格,非全尺寸
后雨刷,-
后轮距(mm),1480
后轮胎规格,205/50 R17
后排独立空调,-
后排杯架,●
后排座椅放倒形式,-
后悬架类型,扭力梁式非独立悬架
后座出风口,-
后备厢容积(L),-
后制动器类型,盘式
变速箱类型,固定齿比变速箱
厂商指导价(元),14.18万
厂商,神龙汽车
卫星导航系统,-
助力类型,电动助力
副驾驶位后排可调节按钮,-
副座椅调节方式,
前轮距(mm),1475
前轮胎规格,205/50 R17
前电动机最大扭矩(N·m),260
前电动机最大功率(kW),110
前排座椅功能,-
前悬架类型,麦弗逊式独立悬架
前制动器类型,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-
前/后排侧气囊,-
前/后中央扶手,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●
制动力分配(EBD/CBC等),●
内后视镜功能,
全液晶仪表盘,-
主座椅调节方式,
主动刹车/主动安全系统,-
主/副驾驶座电动调节,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控彩色屏幕,-
中控屏幕尺寸,-
上市时间,2020.12
上坡辅助,●
USB/Type-C接口数量,
OTA升级,-
NEDC纯电续航里程(km)_y,420
NEDC纯电续航里程(km)_x,420
LED日间行车灯,-
ISOFIX儿童座椅接口,●
ABS防抱死,●
