Feature,1011875
高度(mm),2655
驾驶辅助影像,
驱动方式,前置后驱
陡坡缓降,-
限滑差速器/差速锁,-
长度(mm),5945
长*宽*高(mm),5945×2035×2655
钥匙类型,
配气机构,未知
道路救援呼叫,-
远光灯光源,
进气形式,涡轮增压
近光灯光源,
运动风格座椅,-
运动外观套件,-
轴距(mm),3665
轮圈材质,
转向辅助灯,-
转向头灯,-
车顶行李架,-
车门数(个),4
车载冰箱,-
车载CD/DVD,-
车身结构_y,客车
车身结构_x,客车
车身稳定控制(ESC/ESP/DSC等),-
车窗防夹手功能,-
车型名称,领特 2021款 2.4T柴油客车YCY24140-60A
车前雾灯,
车内环境氛围灯,-
车内化妆镜,-
车内中控锁,●
车体结构,承载式
货箱尺寸(mm),-
行车电脑显示屏幕,-
行程(mm),-
蓝牙/车载电话,-
自适应远近光,-
自动驻车,-
自动头灯,-
膝部气囊,-
能源类型,柴油
胎压监测功能,-
缺气保用轮胎,-
缸盖材料,未知
缸径(mm),-
缸体材料,未知
级别,轻客
简称,6挡手动
第二排座椅调节,
第二排座椅电动调节,-
第二排座椅功能,-
空调温度控制方式,
空气悬架,-
电动座椅记忆功能,-
电动吸合车门,-
电动后备厢位置记忆,-
电动后备厢,-
环保标准_y,国VI
环保标准_x,国VI
牵引力控制(ASR/TCS/TRC等),-
燃油标号,0号
燃料形式,柴油
温度分区控制,-
油箱容积(L),-
气缸数(个),4
气缸排列形式,L
每缸气门数(个),4
最高车速(km/h),120
最小离地间隙(mm),200
最大马力(Ps),140
最大载重质量(kg),-
最大满载质量(kg),-
最大扭矩转速(rpm),1400-2400
最大扭矩(N·m)_y,350
最大扭矩(N·m)_x,350
最大功率转速(rpm),2950
最大功率(kW)_y,103
最大功率(kW)_x,103
无钥匙进入功能,-
无钥匙启动系统,-
方向盘记忆,-
方向盘材质,
方向盘换挡,-
方向盘加热,-
方向盘位置调节,
整车质保,两年或6万公里
整备质量(kg),2720
排量(mL),2360
挡位个数,6
扬声器数量,
扬声器品牌名称,-
感应雨刷功能,-
感应后备厢,-
座椅材质,
座位数(个),10-14
并线辅助,-
工信部综合油耗(L/100km),10.6
巡航系统,-
宽度(mm),2035
安全带未系提醒,
天窗类型,-
大灯高度可调,●
大灯清洗装置,-
多媒体/充电接口,
多功能方向盘,○
外后视镜功能,
后风挡遮阳帘,-
后雨刷,-
后轮距(mm),1720
后轮胎规格,未知
后排车门开启方式,-
后排独立空调,●
后排杯架,-
后排座椅放倒形式,-
后排侧隐私玻璃,-
后排侧窗遮阳帘,-
后悬架类型,纵制板簧式非独立悬架
后座出风口,●
后制动器类型,鼓式
可变转向比,-
可变悬架功能,-
变速箱类型,手动变速箱(MT)
变速箱,6挡手动
发动机电子防盗,-
发动机型号,YCY24140-60A
发动机启停技术,-
发动机,2.4T 140马力 L4
压缩比,-
厂商指导价(元),23.38万~26.48万
厂商,厦门金旅
卫星导航系统,○
助力类型,液压助力
副座椅调节方式,-
前轮距(mm),1710
前轮胎规格,未知
前排座椅功能,-
前悬架类型,横制单弹簧独立悬架
前制动器类型,盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后○
前/后电动车窗,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-
前/后排侧气囊,-
前/后中央扶手,-
刹车辅助(EBA/BAS/BA等),-
制动力分配(EBD/CBC等),●
准拖挂车总质量(kg),-
内后视镜功能,
全液晶仪表盘,-
供油方式,直喷
主座椅调节方式,
主/副驾驶座电动调节,-
主/副驾驶座安全气囊,-
中控彩色屏幕,
上市时间,2021.08
上坡辅助,-
LED日间行车灯,-
ISOFIX儿童座椅接口,-
ABS防抱死,●
220V/230V电源,-
