Feature,32890
高度(mm),1273
驻车制动类型,电子驻车
驱动方式,前置后驱
长度(mm),4465
长*宽*高(mm),4465*1942*1273
配气机构,DOHC
进气形式,双涡轮增压
轴距(mm),2704
车顶行李架,-
车门数(个),2
车载空气净化器,-
车身结构_y,硬顶跑车
车身结构_x,2门2座硬顶跑车
车联网,-
车型名称,V8 Vantage 2018款 4.0T V8
车体结构,承载式
行程(mm),-
行李厢容积(L),-
自适应远近光,-
能源类型,汽油
缸盖材料,铝合金
缸径(mm),-
缸体材料,铝合金
级别,跑车
简称,8挡手自一体
第二排独立座椅,-
疲劳驾驶提示,-
电磁感应悬架,-
环保标准,欧V
燃油标号,95号
燃料形式,汽油
油箱容积(L),73
气缸数(个),8
气缸排列形式,V
每缸气门数(个),4
最高车速(km/h),314
最小离地间隙(mm),-
最大马力(Ps),510
最大扭矩转速(rpm),2000-5000
最大扭矩(N·m)_y,685
最大扭矩(N·m)_x,685
最大功率转速(rpm),6000
最大功率(kW)_y,375
最大功率(kW)_x,375
方向盘记忆,-
整车质保,三年不限公里
整备质量(kg),1530
排量(mL),3982
挡位个数,8
感应后备厢,-
座位数(个),2
工信部综合油耗(L/100km),9.5
导航路况信息显示,-
宽度(mm),1942
实测油耗(L/100km),-
实测100-0km/h制动(m),-
实测0-100km/h加速(s),-
官方0-100km/h加速(s),3.6
备胎规格,无
后轮距(mm),-
后轮胎规格,295/35 R20
后悬架类型,多连杆螺旋弹簧独立式
后制动器类型,通风盘式
变速箱类型,手自一体变速箱(AT)
变速箱,8挡手自一体
发动机特有技术,-
发动机型号,177950
发动机,4.0T 510马力 V8
压缩比,10.5
厂商指导价(元),186.80万
厂商,阿斯顿·马丁
助力类型,电动助力
副驾驶位后排可调节按钮,-
前轮距(mm),-
前轮胎规格,255/40 R20
前悬架类型,螺旋弹簧双叉臂独立悬架
前大灯雨雾模式,-
前制动器类型,通风盘式
内置行车记录仪,-
全液晶仪表盘,-
供油方式,未知
主动降噪,-
上市时间,2017.11
220V/230V电源,-
