Feature,39644,48740
高度(mm),1186,1191
驾驶辅助影像,,
驾驶模式切换,,
驻车制动类型,电子驻车,电子驻车
驱动电机数,三电机,三电机
驱动方式,中置四驱,中置四驱
面部识别,-,-
隐藏电动门把手,-,-
陡坡缓降,-,-
限滑差速器/差速锁,-,-
长度(mm),4710,4704
长*宽*高(mm),4710*1972*1186,4704*1973*1191
钥匙类型,,
配气机构,DOHC,DOHC
道路救援呼叫,-,-
道路交通标识识别,○,○
远程启动功能,-,-
远光灯光源,,
进气形式,双涡轮增压,双涡轮增压
近光灯光源,,
运动风格座椅,-,-
运动外观套件,●,●
轴距(mm),2650,2650
轮圈材质,,
转向辅助灯,-,-
转向头灯,-,-
车顶行李架,-,-
车门数(个),2,2
车道偏离预警系统,○,○
车道保持辅助系统,-,-
车载空气净化器,-,-
车载冰箱,-,-
车载CD/DVD,-,-
车身结构_y,硬顶跑车,硬顶敞篷车
车身结构_x,2门2座硬顶跑车,2门2座硬顶敞篷车
车身稳定控制(ESC/ESP/DSC等),●,●
车联网,-,-
车窗防夹手功能,-,-
车窗一键升降功能,,
车型名称,SF90 2020款 3.9T V8 Stradale,SF90 2021款 3.9T V8 Spider
车前雾灯,-,-
车内香氛装置,-,-
车内环境氛围灯,-,-
车内化妆镜,,
车内中控锁,●,●
车内PM2.5过滤装置,-,-
车体结构,承载式,承载式
负离子发生器,-,-
语音识别控制系统,,
触摸式阅读灯,-,-
被动行人保护,-,-
行车电脑显示屏幕,,
行李厢12V电源接口,-,-
蓝牙/车载电话,●,●
自适应远近光,-,-
自动驻车,●,●
自动泊车入位,-,-
自动头灯,●,●
膝部气囊,-,-
能源类型,插电式混合动力,插电式混合动力
胎压监测功能,,
缺气保用轮胎,-,-
缸盖材料,铝合金,铝合金
缸体材料,铝合金,铝合金
级别,跑车,跑车
系统综合扭矩(N·m),900,900
系统综合功率(kW),735,735
简称,8挡湿式双离合,8挡湿式双离合
第二排独立座椅,-,-
第二排座椅调节,-,-
第二排座椅电动调节,-,-
第二排座椅功能,-,-
空调温度控制方式,,
空气悬架,-,-
百公里耗电量(kWh/100km),13.6,13.6
疲劳驾驶提示,-,-
电磁感应悬架,-,-
电池能量(kWh),7.9,7.9
电池组质保,待查,待查
电池类型,三元锂电池,三元锂电池
电机类型,-,-
电机布局,-,-
电动机总扭矩(N·m),-,-
电动机总功率(kW),162,162
电动机(Ps),220,220
电动扰流板,-,-
电动座椅记忆功能,-,-
电动吸合车门,-,-
电动后备厢位置记忆,-,-
电动后备厢,-,-
环保标准_y,国VI,国VI
环保标准_x,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●
燃油标号,95号,95号
燃料形式,插电式混合动力,插电式混合动力
灯光特色功能,,
温度分区控制,●,●
液晶仪表尺寸,-,-
油箱容积(L),-,-
气缸数(个),8,8
气缸排列形式,V,V
每缸气门数(个),4,4
最高车速(km/h),340,340
最大马力(Ps),781,781
最大扭矩转速(rpm),6000,6000
最大扭矩(N·m)_y,800,800
最大扭矩(N·m)_x,900,900
最大功率转速(rpm),7500,7500
最大功率(kW)_y,574,574
最大功率(kW)_x,735,735
最大净功率(kW),574,574
无钥匙进入功能,,
无钥匙启动系统,●,●
方向盘记忆,●,●
方向盘材质,,
方向盘换挡,●,●
方向盘加热,-,-
方向盘位置调节,,
整车质保,三年不限公里,三年不限公里
整备质量(kg),1570,1670
整体主动转向系统,-,-
排量(mL),3990,3990
换挡形式,,
挡位个数,8,8
扬声器数量,-,-
扬声器品牌名称,-,-
手机无线充电功能,-,-
手机互联/映射,-,-
手势控制,-,-
慢充时间(小时)_y,-,-
慢充时间(小时)_x,-,-
感应雨刷功能,,
感应后备厢,-,-
快充电量百分比,-,-
快充电量(%),-,-
快充时间(小时)_y,-,-
快充时间(小时)_x,-,-
座椅材质,,
座位数(个),2,2
并线辅助,○,○
巡航系统,,
导航路况信息显示,●,●
宽度(mm),1972,1973
官方0-100km/h加速(s),2.5,2.5
安全带未系提醒,,
天窗类型,-,-
大灯高度可调,●,●
大灯清洗装置,-,-
大灯延时关闭,●,●
多层隔音玻璃,-,-
多媒体/充电接口,,
多功能方向盘,●,●
外后视镜功能,,
备胎规格,无,无
四驱形式,电动四驱,电动四驱
后风挡遮阳帘,-,-
后雨刷,-,-
后轮距(mm),1652,1652
后轮胎规格,315/30 R20,315/30 R20
后排独立空调,-,-
后排液晶屏幕,-,-
后排杯架,-,-
后排控制多媒体,-,-
后排座椅电动放倒,-,-
后排座椅放倒形式,-,-
后排小桌板,-,-
后排侧隐私玻璃,-,-
后排侧窗遮阳帘,-,-
后悬架类型,未知,未知
后座出风口,-,-
后备厢容积(L),94,74
后制动器类型,陶瓷通风盘式,陶瓷通风盘式
可变转向比,-,-
可变悬架功能,-,-
可加热喷水嘴,-,-
变速箱类型,湿式双离合变速箱(DCT),湿式双离合变速箱(DCT)
变速箱,8挡湿式双离合,8挡湿式双离合
发动机电子防盗,●,●
发动机布局,纵置,纵置
发动机型号,F154 FA,F154 FA
发动机启停技术,●,●
发动机,3.9T 781马力 V8,3.9T 781马力 V8
压缩比,9.4,9.4
厂商指导价(元),498.80万,510.80万
厂商,法拉利,法拉利
卫星导航系统,●,●
助力类型,电子液压助力,电子液压助力
加热/制冷杯架,-,-
副驾驶位后排可调节按钮,-,-
副座椅调节方式,,
前轮距(mm),1679,1679
前轮胎规格,255/35 R20,255/35 R20
前方碰撞预警,○,○
前排座椅功能,-,-
前悬架类型,未知,未知
前大灯雨雾模式,-,-
前制动器类型,陶瓷通风盘式,陶瓷通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),●,●
制动力分配(EBD/CBC等),●,●
内置行车记录仪,-,-
内后视镜功能,,
全液晶仪表盘,●,●
倒车车侧预警系统,-,-
供油方式,直喷,直喷
主座椅调节方式,,
主动降噪,-,-
主动闭合式进气格栅,-,-
主动刹车/主动安全系统,○,○
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,
中控屏幕尺寸,,
上市时间,2019.10,2021.03
上坡辅助,●,●
WLTC综合油耗(L/100km),-,6.1
USB/Type-C接口数量,,
OTA升级,-,-
NEDC纯电续航里程(km)_y,25,25
NEDC纯电续航里程(km)_x,25,25
LED日间行车灯,●,●
ISOFIX儿童座椅接口,-,-
HUD抬头数字显示,-,-
ABS防抱死,●,●
220V/230V电源,-,-
