Feature,52503
高度(mm),1214
驾驶辅助影像,
驾驶模式切换,
驻车制动类型,电子驻车
驱动电机数,三电机
驱动方式,中置四驱
隐藏电动门把手,●
陡坡缓降,-
长度(mm),4534
长*宽*高(mm),4534*1940*1214
钥匙类型,
配气机构,DOHC
道路救援呼叫,●
远光灯光源,
进气形式,双涡轮增压
近光灯光源,
运动风格座椅,●
运动外观套件,●
轴距(mm),2630
轮圈材质,
车门数(个),2
车道偏离预警系统,-
车道保持辅助系统,-
车载空气净化器,-
车身结构_y,硬顶跑车
车身结构_x,2门2座硬顶跑车
车身稳定控制(ESC/ESP/DSC等),●
车联网,●
车窗防夹手功能,●
车窗一键升降功能,
车型名称,讴歌NSX 2022款 Type S
车前雾灯,-
车内环境氛围灯,
车内化妆镜,
车内中控锁,●
车内PM2.5过滤装置,-
车体结构,承载式
语音识别控制系统,
行车电脑显示屏幕,
行程(mm),89.5
蓝牙/车载电话,●
自适应远近光,●
自动驻车,-
自动头灯,●
膝部气囊,●
能源类型,油电混合
胎压监测功能,
缺气保用轮胎,-
缸盖材料,铝合金
缸径(mm),91
缸体材料,铝合金
级别,跑车
系统综合扭矩(N·m),667
系统综合功率(kW),447
简称,9挡湿式双离合
第二排座椅调节,-
空调温度控制方式,
百公里耗电量(kWh/100km),-
疲劳驾驶提示,-
电磁感应悬架,●
电池能量(kWh),-
电池组质保,待查
电池类型,锂离子电池
电机类型,-
电机布局,前置+后置
电动机总扭矩(N·m),294
电动机总功率(kW),107
电动机(Ps),146
电动座椅记忆功能,
电动后备厢,-
环保标准_y,-
环保标准_x,-
牵引力控制(ASR/TCS/TRC等),●
燃油标号,95号
燃料形式,油电混合
灯光特色功能,
满载最小离地间隙(mm),97
温度分区控制,●
液晶仪表尺寸,
油箱容积(L),59
气缸数(个),6
气缸排列形式,V
每缸气门数(个),4
最高车速(km/h),307
最大马力(Ps),528
最大扭矩转速(rpm),2300-6000
最大扭矩(N·m)_y,600
最大扭矩(N·m)_x,667
最大功率转速(rpm),6500-6850
最大功率(kW)_y,388
最大功率(kW)_x,447
最大净功率(kW),-
无钥匙进入功能,
无钥匙启动系统,●
无框设计车门,●
方向盘记忆,-
方向盘材质,
方向盘换挡,●
方向盘加热,-
方向盘位置调节,
整备质量(kg),1790
排量(mL),3493
挡位个数,9
扬声器数量,
扬声器品牌名称,
手机无线充电功能,-
手机互联/映射,
慢充时间(小时),-
感应雨刷功能,
快充电量(%),-
快充时间(小时),-
座椅材质,
座位数(个),2
并线辅助,-
巡航系统,
导航路况信息显示,●
宽度(mm),1940
官方0-100km/h加速(s),-
安全带未系提醒,
天窗类型,-
大灯高度可调,●
大灯延时关闭,-
多媒体/充电接口,
多功能方向盘,●
外后视镜功能,
备胎规格,无
四驱形式,电动四驱
后雨刷,-
后轮距(mm),1638
后轮胎规格,305/30 R20
后电动机最大扭矩(N·m),148
后电动机最大功率(kW),35
后排独立空调,-
后排杯架,-
后排座椅放倒形式,-
后悬架类型,多连杆式独立悬架
后座出风口,-
后备厢容积(L),-
后制动器类型,通风盘式
可变悬架功能,
变速箱类型,湿式双离合变速箱(DCT)
变速箱,9挡湿式双离合
发动机电子防盗,●
发动机特有技术,PGM-FI(Di)
发动机布局,纵置
发动机型号,JNC
发动机启停技术,●
发动机,3.5T 528马力 V6
压缩比,10
厂商指导价(元),0.00万
厂商,讴歌(进口)
卫星导航系统,●
助力类型,电动助力
副驾驶位后排可调节按钮,-
副座椅调节方式,
前轮距(mm),1664
前轮胎规格,245/35 R19
前电动机最大扭矩(N·m),146
前电动机最大功率(kW),72
前排座椅功能,
前悬架类型,双横臂式独立悬架
前制动器类型,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后-
前/后排侧气囊,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),●
制动力分配(EBD/CBC等),●
内后视镜功能,
全液晶仪表盘,-
供油方式,直喷
主座椅调节方式,
主动降噪,●
主动刹车/主动安全系统,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控彩色屏幕,
中控屏幕尺寸,
上坡辅助,●
USB/Type-C接口数量,
OTA升级,-
LED日间行车灯,●
ISOFIX儿童座椅接口,-
ABS防抱死,●
