Feature,1007900,1007901,1013413,1014586,1017184,1017190
挡位个数,5,5,5,5,5,5
扬声器数量,,,,,,
扬声器品牌名称,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-
手机互联/映射,-,-,-,-,-,-
感应雨刷功能,-,-,-,-,-,-
座椅材质,,,,,,
座位数(个),7,7,5/7,7,7,7
并线辅助,-,-,-,-,-,-
工信部综合油耗(L/100km),7.1,7.1,7.1,7.1,7.6,7.6
巡航系统,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-
宽度(mm),1720,1720,1720,1705,1705,1705
安全带未系提醒,-,-,-,-,-,-
天窗类型,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,-,-,-,-,-,-
多媒体/充电接口,,,,,,
多功能方向盘,-,-,●,-,-,●
外后视镜功能,-,-,-,-,-,
后雨刷,-,-,●,-,-,●
后轮距(mm),1445,1445,1445,1445,1445,1445
后轮胎规格,185/65 R14,195/60 R15,-,195/60 R15,185/65 R14,195/60 R15
后排车门开启方式,平开门,平开门,平开门,平开门,平开门,平开门
后排独立空调,-,-,-,-,○,●
后排杯架,-,-,-,-,-,-
后排座椅放倒形式,,,,,,
后悬架类型,钢板弹簧非独立悬架,后螺旋弹簧非独立悬架,后螺旋弹簧非独立悬架,钢板弹簧非独立悬架,后螺旋弹簧非独立悬架,后螺旋弹簧非独立悬架
后座出风口,-,-,●,-,○,●
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-
发动机型号,DK15,DK15,DK15,DK15,DK15,DK15
发动机,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 112马力 L4,1.5L 112马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),4.19万,4.29万,6.88万,6.68万,4.29万,4.79万
厂商,东风小康,东风小康,东风小康,东风小康,东风小康,东风小康
卫星导航系统,○,○,○,○,○,○
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副座椅调节方式,,,,,,
前轮距(mm),1425,1425,1425,1425,1425,1425
前轮胎规格,185/65 R14,195/60 R15,-,195/60 R15,185/65 R14,195/60 R15
前排座椅功能,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,-,前-&nbsp;/&nbsp;后●,-,前-&nbsp;/&nbsp;后○,前-&nbsp;/&nbsp;后○
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●
准拖挂车总质量(kg),-,-,-,-,-,-
内后视镜功能,-,-,,,-,-
全液晶仪表盘,-,-,-,-,-,-
充电桩价格,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,,,
主动刹车/主动安全系统,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-
中控彩色屏幕,,,,,,
中控屏幕尺寸,-,-,-,-,-,-
上市时间,2019.07,2019.07,2022.02,2022.10,2023.10,2023.10
上坡辅助,-,-,-,-,-,-
USB/Type-C接口数量,-,-,-,-,-,-
OTA升级,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,●,-,-,-
ABS防抱死,●,●,●,●,●,●
