Feature,39644
高度(mm),1186
驻车制动类型,电子驻车
驱动电机数,三电机
驱动方式,中置四驱
长度(mm),4710
长*宽*高(mm),4710*1972*1186
配气机构,DOHC
进气形式,双涡轮增压
轴距(mm),2650
车门数(个),2
车身结构_y,硬顶跑车
车身结构_x,2门2座硬顶跑车
车型名称,SF90 Stradale 2020款 3.9T V8
车体结构,承载式
行程(mm),-
行李厢容积(L),-
能源类型,插电式混合动力
缸盖材料,铝合金
缸径(mm),-
缸体材料,铝合金
级别,跑车
系统综合扭矩(N·m),900
系统综合功率(kW),735
简称,8挡双离合
百公里耗电量(kWh/100km),-
电池能量(kWh),7.9
电池组质保,待查
电池类型,三元锂电池
电机类型,-
电机布局,前置+后置
电动机总扭矩(N·m),-
电动机总功率(kW),162
电动机(Ps),220
环保标准_y,国VI
环保标准_x,国VI
燃油标号,95号
燃料形式,插电式混合动力
油箱容积(L),-
气缸数(个),8
气缸排列形式,V
每缸气门数(个),4
最高车速(km/h),340
最小离地间隙(mm),-
最大马力(Ps),780
最大扭矩转速(rpm),6000
最大扭矩(N·m)_y,800
最大扭矩(N·m)_x,900
最大功率转速(rpm),7500
最大功率(kW)_y,574
最大功率(kW)_x,735
整车质保,三年不限公里
整备质量(kg),1570
排量(mL),3990
挡位个数,8
慢充时间(小时)_y,-
慢充时间(小时)_x,-
快充电量百分比,-
快充电量(%),-
快充时间(小时)_y,-
快充时间(小时)_x,-
座位数(个),2
工信部综合油耗(L/100km),-
工信部纯电续航里程(km)_y,25
工信部纯电续航里程(km)_x,25
宽度(mm),1972
实测续航里程(km),-
实测油耗(L/100km),-
实测慢充时间(小时),-
实测快充时间(小时),-
实测100-0km/h制动(m),-
实测0-100km/h加速(s),-
官方0-100km/h加速(s),2.5
备胎规格,无
四驱形式,电动四驱
后轮距(mm),-
后轮胎规格,315/30 R20
后电动机最大扭矩(N·m),-
后电动机最大功率(kW),-
后悬架类型,待查
后制动器类型,陶瓷通风盘式
变速箱类型,双离合变速箱(DCT)
变速箱,8挡双离合
发动机特有技术,-
发动机型号,-
发动机,3.9T 780马力 V8
压缩比,-
厂商指导价(元),398.80万
厂商,法拉利
助力类型,未知
前轮距(mm),-
前轮胎规格,255/35 R20
前电动机最大扭矩(N·m),-
前电动机最大功率(kW),-
前悬架类型,未知
前制动器类型,陶瓷通风盘式
供油方式,直喷
上市时间,2019.10
