Feature,64022,64023,64024,64025,64026
最大扭矩转速(rpm),2500-3500,2500-3500,2500-3500,2500-3500,2500-3500
最大扭矩(N·m)_y,393,393,393,393,393
最大扭矩(N·m)_x,393,393,393,393,393
最大功率转速(rpm),5500,5500,5500,5500,5500
最大功率(kW)_y,182,182,182,182,182
最大功率(kW)_x,182,182,182,182,182
最大净功率(kW),180,180,180,180,180
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,-,-,-,-,-
方向盘材质,,,,,
方向盘换挡,-,-,-,-,●
方向盘加热,-,-,-,●,●
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),1585,1585,1630,1585,1685
接近角(°),22,22,22,22,22
排量(mL),1999,1999,1999,1999,1999
换挡形式,,,,,
挡位个数,8,8,8,8,8
扬声器数量,,,,,
扬声器品牌名称,-,-,-,-,
手机无线充电功能,-,-,-,,
手机互联/映射,-,-,-,-,-
感应雨刷功能,-,-,-,,
感应后备厢,-,-,-,●,●
座椅材质,,,,,
座位数(个),,,,,
并线辅助,-,-,-,●,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1882,1882,1882,1882,1882
官方0-100km/h加速(s),7.5,7.5,7.5,7.5,7.5
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外观套件,-,-,-,-,
外后视镜功能,,,,,
备胎规格,,,,,
地图品牌,,,,,
四驱形式,-,-,,-,
后雨刷,●,●,●,●,●
后轮距(mm),1588,1588,1588,1588,1588
后轮胎规格,,,,,
后排独立空调,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅放倒形式,,,,,
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),-,-,-,-,-
后制动器类型,,,,,
变速箱类型,自动变速箱(AT),自动变速箱(AT),自动变速箱(AT),自动变速箱(AT),手自一体变速箱(AT)
变速箱,8挡自动,8挡自动,8挡自动,8挡自动,8挡手自一体
发动机电子防盗,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置
发动机型号,CAF488WQE6,CAF488WQE6,CAF488WQE6,CAF488WQE6,CAF488WQE6
发动机启停技术,●,●,●,●,●
发动机,2.0T 248马力 L4,2.0T 248马力 L4,2.0T 248马力 L4,2.0T 248马力 L4,2.0T 248马力 L4
压缩比,10,10,10,10,10
厂商指导价(元),16.98万,17.98万,18.98万,19.98万,21.98万
厂商,长安福特,长安福特,长安福特,长安福特,长安福特
卫星导航系统,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1597,1597,1597,1597,1597
前轮胎规格,,,,,
前方碰撞预警,-,-,-,●,●
前排座椅功能,-,,,,
前悬架类型,,,,,
前制动器类型,,,,,
前/后驻车雷达,-,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,-,-,-,●,●
倒车车侧预警系统,-,-,-,●,●
供油方式,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,
主动闭合式进气格栅,●,●,●,●,●
主动刹车/主动安全系统,-,-,-,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
中央差速器结构,-,-,,-,
上市时间,2023.08,2023.08,2023.08,2023.08,2023.08
上坡辅助,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●
WLTC综合油耗(L/100km),7.79,7.79,8,7.79,8.04
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
