Feature,1008498,1008499
高度(mm),2325,1890
驱动电机数,单电机,单电机
驱动方式,后置后驱,后置后驱
陡坡缓降,-,-
长度(mm),4615,4560
长*宽*高(mm),4615×1600×2325,4560×1600×1890
道路救援呼叫,-,-
运动风格座椅,-,-
运动外观套件,-,-
轴距(mm),2900,2900
转向辅助灯,-,-
转向头灯,-,-
车顶行李架,-,-
车门数(个),2,2
车载电视,-,-
车载冰箱,-,-
车身结构_y,货车,货车
车身结构_x,货车,货车
车身稳定控制(ESC/ESP/DSC等),-,-
车窗防夹手功能,-,-
车型名称,长安星卡新能源 2019款 单排厢式运输车标准型,长安星卡新能源 2019款 单排货车标准型
车内中控锁,-,-
车体结构,非承载式,非承载式
货箱尺寸(mm),2625x1500x1500,2700x1520x370
蓝牙/车载电话,-,-
自适应远近光,-,-
自动驻车,-,-
自动头灯,-,-
膝部气囊,-,-
能源类型,纯电动,纯电动
缺气保用轮胎,-,-
级别,微卡,微卡
简称,电动车单速变速箱,电动车单速变速箱
空气悬架,-,-
百公里耗电量(kWh/100km),-,-
电池组质保,5年或20万公里,5年或20万公里
电池类型,磷酸铁锂电池,磷酸铁锂电池
电池容量(kWh),33.792,33.28
电池充电时间,-,-
电机类型,永磁 / 同步,永磁 / 同步
电机布局,前置,后置
电动机总扭矩(N·m),220,220
电动机总功率(kW),55,55
电动机(Ps),75,75
电动后备厢位置记忆,-,-
电动后备厢,-,-
牵引力控制(ASR/TCS/TRC等),-,-
温度分区控制,-,-
油箱容积(L),-,-
最高车速(km/h),110,110
最小离地间隙(mm),-,-
最大载重质量(kg),-,-
最大扭矩(N·m),220,220
最大功率(kW),55,55
无钥匙启动系统,-,-
方向盘记忆,-,-
方向盘换挡,-,-
方向盘加热,-,-
整车质保,-,-
整备质量(kg),1320,1250
挡位个数,1,1
慢充时间(小时),10,10
感应后备厢,-,-
快充电量百分比,-,-
快充电量(%),-,-
快充时间(小时),1,1.5
座位数(个),2,2
并线辅助,-,-
工信部续航里程(km),220,230
工信部纯电续航里程(km),220,230
宽度(mm),1600,1600
大灯高度可调,-,-
大灯清洗装置,-,-
多功能方向盘,-,-
后风挡遮阳帘,-,-
后雨刷,-,-
后轮距(mm),1360,1360
后轮胎规格,175/70 R14,175/70 R14
后电动机最大扭矩(N·m),-,-
后电动机最大功率(kW),-,-
后排车门开启方式,-,-
后排独立空调,-,-
后排杯架,-,-
后排座椅电动调节,-,-
后排侧隐私玻璃,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-
后制动器类型,鼓式,鼓式
可变转向比,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),12.28万,11.98万
厂商,长安凯程,长安凯程
助力类型,无助力,无助力
前轮距(mm),1360,1360
前轮胎规格,175/70 R14,175/70 R14
前电动机最大扭矩(N·m),-,-
前电动机最大功率(kW),-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,盘式,盘式
前/后驻车雷达,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-
前/后排侧气囊,-,-
前/后中央扶手,-,-
刹车辅助(EBA/BAS/BA等),-,-
制动力分配(EBD/CBC等),-,-
全液晶仪表盘,-,-
主/副驾驶座电动调节,-,-
主/副驾驶座安全气囊,-,-
上市时间,2019.10,2019.10
上坡辅助,-,-
LED日间行车灯,-,-
ISOFIX儿童座椅接口,-,-
GPS导航系统,-,-
ABS防抱死,●,●
220V/230V电源,-,-
