Feature,61082
高度(mm),1443
驾驶辅助影像,
驾驶模式切换,
驻车制动类型,
驱动电机数,双电机
驱动方式,
风阻系数(Cd),0.23
陡坡缓降,-
长度(mm),4694
长*宽*高(mm),4694*1850*1443
钥匙类型,
道路交通标识识别,○
远程启动功能,
远光灯光源,
近光灯光源,
轴距(mm),2875
轮圈材质,
车门数(个),
车门开启方式,平开门
车道偏离预警系统,●
车道保持辅助系统,●
车载空气净化器,-
车身结构_y,三厢车
车身结构_x,4门5座三厢车
车身稳定控制(ESC/ESP/DSC等),●
车联网,●
车窗防夹手功能,●
车窗一键升降功能,
车型名称,斯达泰克Model 3 2020款 基本型
车前雾灯,
车内环境氛围灯,
车内化妆镜,
车内中控锁,●
车内PM2.5过滤装置,-
车体结构,承载式
语音识别控制系统,
行车电脑显示屏幕,-
蓝牙/车载电话,●
自适应远近光,●
自动驻车,●
自动泊车入位,○
自动头灯,●
能源类型,纯电动
胎压监测功能,
级别,中型车
简称,电动车单速变速箱
第二排座椅调节,-
第二排座椅功能,
空调温度控制方式,
离去角(°),17
疲劳驾驶提示,●
电池预加热,●
电池能量(kWh),76.8
电池类型,
电池慢充时间(小时)_y,10
电池慢充时间(小时)_x,10
电池快充时间(小时)_y,1
电池快充时间(小时)_x,1
电池冷却方式,液冷
电机类型,前感应/异步 后永磁/同步
电机布局,前置+后置
电子外后视镜功能,
电动机总马力(Ps),461
电动机总扭矩(N·m),594
电动机总功率(kW),339
电动机(Ps),461
电动座椅记忆功能,
电动后备厢位置记忆,○
电动后备厢,○
牵引力控制(ASR/TCS/TRC等),●
满载最小离地间隙(mm),138
温度分区控制,●
液晶仪表尺寸,-
最高车速(km/h),261
最小转弯半径(m),5.8
最大爬坡角度(°),16.7
最大爬坡度(%),30
最大满载质量(kg),-
最大扭矩(N·m),594
最大功率(kW),339
无钥匙进入功能,
无钥匙启动系统,●
无框设计车门,●
方向盘记忆,●
方向盘材质,
方向盘换挡,-
方向盘加热,-
方向盘位置调节,
整车质保,-
整备质量(kg),1836
接近角(°),15
换挡形式,
挡位个数,1
扬声器数量,
扬声器品牌名称,-
手机无线充电功能,
手机互联/映射,-
感应雨刷功能,
快充功能,支持
座椅材质,
座位数(个),
并线辅助,●
巡航系统,
导航路况信息显示,●
宽度(mm),1850
官方0-100km/h加速(s),3.4
安全带未系提醒,
天窗类型,
大灯高度可调,●
大灯延时关闭,●
多媒体/充电接口,
多功能方向盘,-
外后视镜功能,
备胎规格,
四驱形式,
后雨刷,-
后轮距(mm),1580
后轮胎规格,
后电动机最大扭矩(N·m),375
后电动机最大功率(kW),202
后排独立空调,-
后排杯架,●
后排座椅放倒形式,
后悬架类型,
后座出风口,●
后备厢容积(L),425
后制动器类型,
变速箱类型,固定齿比变速箱
厂商指导价(元),65.98万
厂商,斯达泰克
卫星导航系统,●
助力类型,
副驾驶位后排可调节按钮,-
副座椅调节方式,
前轮距(mm),1580
前轮胎规格,
前电动机最大扭矩(N·m),219
前电动机最大功率(kW),137
前排座椅功能,
前悬架类型,
前制动器类型,
前/后驻车雷达,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●
制动力分配(EBD/CBC等),●
内置行车记录仪,●
内后视镜功能,
全液晶仪表盘,-
主座椅调节方式,
主动刹车/主动安全系统,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控彩色屏幕,
中控屏幕尺寸,
中央差速器结构,
上市时间,2022.12
上坡辅助,●
三电系统质保,
USB/Type-C接口数量,
OTA升级,●
NEDC纯电续航里程(km)_y,600
NEDC纯电续航里程(km)_x,600
LED日间行车灯,●
ISOFIX儿童座椅接口,●
ABS防抱死,●
