Feature,1003566,1003567,1003568,1003569,1003570,1003571
缸径(mm),-,-,-,-,-,-
缸体材料,未知,未知,未知,未知,未知,未知
级别,皮卡,皮卡,皮卡,皮卡,皮卡,皮卡
简称,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
空气悬架,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-
环保标准_y,国IV,国IV,国IV,国IV,国IV,国IV
环保标准_x,国IV,国IV,国IV,国IV,国IV,国IV
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-
燃油标号,92号,92号,0号,92号,0号,92号
燃料形式,汽油,汽油,柴油,汽油,柴油,汽油
温度分区控制,-,-,-,-,-,-
油箱容积(L),60,60,60,60,60,60
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),-,-,-,-,-,-
最小离地间隙(mm),-,-,-,-,-,-
最大马力(Ps),102,102,102,102,102,102
最大载重质量(kg),-,-,-,-,-,-
最大扭矩转速(rpm),3200-3800,3200-3800,2000,3200-3800,2000,3200-3800
最大扭矩(N·m)_y,178,178,220,178,220,178
最大扭矩(N·m)_x,178,178,220,178,220,178
最大功率转速(rpm),4600,4600,3600,4600,3600,4600
最大功率(kW)_y,75,75,75,75,75,75
最大功率(kW)_x,75,75,75,75,75,75
无钥匙启动系统,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
整车质保,待查,待查,待查,待查,待查,待查
整备质量(kg),1700,1700,1750,1750,1750,1750
排量(mL),-,-,-,-,-,-
挡位个数,5,5,5,5,5,5
感应后备厢,-,-,-,-,-,-
座位数(个),5,5,5,5,5,5
并线辅助,-,-,-,-,-,-
工信部综合油耗(L/100km),-,-,-,-,-,-
宽度(mm),1840,1840,1840,1840,1840,1840
大灯高度可调,-,-,-,-,-,-
大灯清洗装置,-,-,-,-,-,-
多功能方向盘,-,-,-,-,-,-
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),1500,1500,1500,1500,1500,1500
后轮胎规格,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16
后排车门开启方式,平开门,平开门,平开门,平开门,平开门,平开门
后排独立空调,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-
发动机型号,4G22B,4G22B,JE493ZLQ4CB,4G22B,JE493ZLQ4CB,4G22B
发动机启停技术,-,-,-,-,-,-
发动机,2.2L 102马力 L4,2.2L 102马力 L4,2.8T 102马力 L4,2.2L 102马力 L4,2.8T 102马力 L4,2.2L 102马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),5.17万~5.88万,6.08万,7.38万,6.03万,7.58万,6.23万
厂商,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂
助力类型,液压助力,液压助力,液压助力,液压助力,液压助力,液压助力
前轮距(mm),1480,1480,1480,1480,1480,1480
前轮胎规格,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16
前悬架类型,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架
前制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
前/后驻车雷达,-,-,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),-,-,-,-,-,-
供油方式,多点电喷,多点电喷,直喷,多点电喷,直喷,多点电喷
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-
上市时间,2015.08,2015.08,2015.08,2015.08,2015.08,2015.08
上坡辅助,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-
GPS导航系统,-,-,-,-,-,-
ABS防抱死,-,-,-,-,-,-
220V/230V电源,-,-,-,-,-,-
