Feature,63255,63256,63257,63258,63259,63260
电动机(Ps),-,-,-,131,131,131
电动座椅记忆功能,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●
温度分区控制,-,-,-,-,-,-
液晶仪表尺寸,,,,,,
油箱容积(L),40,40,40,40,40,40
气缸数(个),3,3,3,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),190,190,190,180,180,180
最小转弯半径(m),5.5,5.5,5.5,5.5,5.5,5.5
最大马力(Ps),122,122,122,109,109,109
最大满载质量(kg),1691,1691,1691,1801,1801,1801
最大扭矩转速(rpm),2000-4500,2000-4500,2000-4500,5000,5000,5000
最大扭矩(N·m)_y,173,173,173,134,134,134
最大扭矩(N·m)_x,173,173,173,-,-,-
最大功率转速(rpm),5500,5500,5500,6000,6000,6000
最大功率(kW)_y,90,90,90,80,80,80
最大功率(kW)_x,90,90,90,113,113,113
最大净功率(kW),90,90,90,80,80,80
无钥匙进入功能,,,,,,
无钥匙启动系统,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-
方向盘材质,,,,,,
方向盘换挡,-,-,-,●,●,●
方向盘加热,-,-,-,-,-,-
方向盘位置调节,,,,,,
整车质保,,,,,,
整备质量(kg),1290,1303,1313,1398,1398,1425
推荐燃油标号,92号,92号,92号,92号,92号,92号
接近角(°),13,13,13,13,13,13
排量(mL),988,988,988,1498,1498,1498
换挡形式,,,,,,
挡位个数,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速
扬声器数量,,,,,,
扬声器品牌名称,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,
手机互联/映射,,,,,,
手机APP远程功能,-,,,-,,
感应雨刷功能,-,-,-,-,-,-
座椅材质,,,,,,
座位数(个),,,,,,
并线辅助,-,-,-,-,-,-
巡航系统,-,-,,-,-,
导航路况信息显示,-,●,●,-,●,●
宽度(mm),1804,1804,1804,1804,1804,1804
官方0-100km/h加速(s),-,-,-,-,-,-
安全带未系提醒,,,,,,
天窗类型,-,,,,,
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,-,-,-,-,-,-
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,,,,,,
后雨刷,-,-,-,-,-,-
后轮距(mm),1512,1512,1512,1512,1512,1512
后轮胎规格,,,,,,
后排独立空调,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅放倒形式,-,-,-,-,-,-
后排小桌板,●,●,●,●,●,●
后悬架类型,,,,,,
后座出风口,●,●,●,●,●,●
后备厢容积(L),-,-,-,-,-,-
后制动器类型,,,,,,
变速箱类型,无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT)
变速箱,CVT无级变速,CVT无级变速,CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速
发动机电子防盗,●,●,●,●,●,●
发动机特有技术,-,-,-,i-VTEC,i-VTEC,i-VTEC
发动机布局,横置,横置,横置,横置,横置,横置
发动机型号,P10A3,P10A3,P10A3,LEB41,LEB41,LEB41
发动机启停技术,●,●,●,-,-,-
发动机,1.0T 122马力 L3,1.0T 122马力 L3,1.0T 122马力 L3,1.5L 109马力 L4,1.5L 109马力 L4,1.5L 109马力 L4
压缩比,10,10,10,13.5,13.5,13.5
厂商指导价(元),11.98万,12.68万,13.98万,14.98万,15.58万,16.98万
厂商,广汽本田,广汽本田,广汽本田,广汽本田,广汽本田,广汽本田
卫星导航系统,-,●,●,-,●,●
助力类型,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1520,1520,1520,1520,1520,1520
前轮胎规格,,,,,,
前电动机最大扭矩(N·m),-,-,-,267,267,267
前电动机最大功率(kW),-,-,-,96,96,96
前方碰撞预警,-,-,●,-,-,●
前排座椅功能,-,-,-,-,-,
前悬架类型,,,,,,
前制动器类型,,,,,,
前/后驻车雷达,-,-,前-&nbsp;/&nbsp;后●,-,-,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-,-,前●&nbsp;/&nbsp;后●,-,-,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内后视镜功能,,,,,,
全液晶仪表盘,-,-,-,-,-,-
供油方式,直喷,直喷,直喷,多点电喷,多点电喷,多点电喷
低速行车警告,-,-,-,●,●,●
主座椅调节方式,,,,,,
主动降噪,-,-,-,●,●,●
主动刹车/主动安全系统,-,-,●,-,-,●
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
上市时间,2023.05,2023.05,2023.05,2023.05,2023.05,2023.05
上坡辅助,●,●,●,●,●,●
三电系统质保,-,-,-,,,
Wi-Fi热点,-,●,●,-,●,●
WLTC综合油耗(L/100km),5.92,5.92,5.97,4.71,4.71,4.79
USB/Type-C接口数量,,,,,,
OTA升级,-,●,●,-,●,●
LED日间行车灯,-,-,●,-,-,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
ETC装置,●,●,●,●,●,●
ABS防抱死,●,●,●,●,●,●
4G/5G网络,-,,,-,,
