Feature,1016000
高度(mm),2950
驾驶辅助影像,-
驾驶模式切换,-
驱动方式,前置四驱
陡坡缓降,-
长度(mm),5995
长*宽*高(mm),5995*2260*2950
钥匙类型,-
配气机构,DOHC
远光灯光源,-
进气形式,涡轮增压
近光灯光源,-
轴距(mm),3800
轮圈材质,-
车门数(个),3
车道偏离预警系统,-
车道保持辅助系统,-
车载空气净化器,-
车身结构_y,皮卡
车身结构_x,皮卡
车身稳定控制(ESC/ESP/DSC等),-
车联网,-
车窗防夹手功能,-
车窗一键升降功能,-
车型名称,先锋官 2023款 4.0T柴油自动旅居车
车前雾灯,-
车内环境氛围灯,-
车内化妆镜,-
车内中控锁,-
车内PM2.5过滤装置,-
车体结构,非承载式
货箱尺寸(mm),-
语音识别控制系统,-
行车电脑显示屏幕,-
行程(mm),-
蓝牙/车载电话,-
自适应远近光,-
自动驻车,-
自动头灯,-
能源类型,柴油
胎压监测功能,-
缺气保用轮胎,-
缸盖材料,待查
缸径(mm),-
缸体材料,铸铁
级别,皮卡
简称,6挡手自一体
第二排座椅调节,-
空调温度控制方式,-
疲劳驾驶提示,-
电动座椅记忆功能,-
电动后备厢,-
环保标准_y,国VI
环保标准_x,国VI
牵引力控制(ASR/TCS/TRC等),-
燃油标号,0号
燃料形式,柴油
温度分区控制,-
液晶仪表尺寸,-
油箱容积(L),180
气缸数(个),4
气缸排列形式,L
每缸气门数(个),4
最高车速(km/h),120
最小离地间隙(mm),420
最大马力(Ps),194
最大载重质量(kg),-
最大扭矩转速(rpm),1100-2200
最大扭矩(N·m)_y,600
最大扭矩(N·m)_x,600
最大功率转速(rpm),2400
最大功率(kW)_y,143
最大功率(kW)_x,143
无钥匙进入功能,-
无钥匙启动系统,-
方向盘记忆,-
方向盘材质,-
方向盘换挡,-
方向盘加热,-
方向盘位置调节,-
整车质保,-
整备质量(kg),-
排量(mL),4000
挡位个数,6
扬声器数量,-
扬声器品牌名称,-
手机无线充电功能,-
手机互联/映射,-
感应雨刷功能,-
座椅材质,-
座位数(个),6
并线辅助,-
工信部综合油耗(L/100km),-
巡航系统,-
导航路况信息显示,-
宽度(mm),2260
安全带未系提醒,-
天窗类型,-
大灯高度可调,-
大灯延时关闭,-
多媒体/充电接口,-
多功能方向盘,-
外后视镜功能,-
后雨刷,-
后轮距(mm),1850
后轮胎规格,305/80 R18
后排车门开启方式,-
后排独立空调,-
后排杯架,-
后排座椅放倒形式,-
后悬架类型,双横臂式独立悬架
后座出风口,-
后制动器类型,盘式
变速箱类型,手自一体变速箱(AT)
变速箱,6挡手自一体
发动机电子防盗,-
发动机型号,D4.0NS6B195
发动机,4.0T 194马力 L4
压缩比,-
厂商指导价(元),188.00万
厂商,阿莫迪罗
卫星导航系统,-
助力类型,机械液压助力
副座椅调节方式,-
前轮距(mm),1880
前轮胎规格,305/80 R18
前排座椅功能,-
前悬架类型,双横臂式独立悬架带横向稳定杆
前制动器类型,通风盘式
前/后驻车雷达,-
前/后电动车窗,-
前/后排头部气囊(气帘),-
前/后排侧气囊,-
前/后中央扶手,-
刹车辅助(EBA/BAS/BA等),-
制动力分配(EBD/CBC等),-
内后视镜功能,-
全液晶仪表盘,-
充电桩价格,-
供油方式,直喷
主座椅调节方式,-
主动刹车/主动安全系统,-
主/副驾驶座电动调节,-
主/副驾驶座安全气囊,-
中控彩色屏幕,-
中控屏幕尺寸,-
上市时间,2023.10
上坡辅助,-
USB/Type-C接口数量,-
OTA升级,-
LED日间行车灯,-
ISOFIX儿童座椅接口,-
ABS防抱死,-
