Feature,35848,36114,36115,36116,36117,36118,36119,36120,36121,45436,45437,45438
车型名称,传祺GS5 2019款 270T 自动尊贵版,传祺GS5 2019款 270T 自动尊享版,传祺GS5 2019款 270T 自动豪华版,传祺GS5 2019款 270T 自动精英版,传祺GS5 2019款 270T 自动舒适版,传祺GS5 2019款 235T 自动豪华版,传祺GS5 2019款 235T 自动精英版,传祺GS5 2019款 235T 自动舒适版,传祺GS5 2019款 235T 手动舒适版,传祺GS5 2020款 进阶款 270T 自动精英版,传祺GS5 2020款 进阶款 270T 自动豪华版,传祺GS5 2020款 进阶款 270T 自动尊享版
车内香氛装置,-,-,-,-,-,-,-,-,-,-,-,-
车内中控锁,●,●,●,●,●,●,●,●,●,●,●,●
车内PM2.5过滤装置,●,●,●,●,●,●,●,●,●,●,●,●
车体结构,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式
负离子发生器,●,-,-,-,-,-,-,-,-,●,●,●
触摸式阅读灯,-,-,-,-,-,-,-,-,-,-,-,-
被动行人保护,-,-,-,-,-,-,-,-,-,-,-,-
行程(mm),-,-,-,-,-,-,-,-,-,-,-,-
行李厢容积(L),402,402,402,402,402,402,402,402,402,-,-,-
行李厢12V电源接口,●,●,●,●,●,●,●,●,●,●,●,●
蓝牙/车载电话,●,●,●,●,●,●,●,●,●,●,●,●
自适应远近光,●,-,-,-,-,-,-,-,-,-,-,●
自动驻车,●,●,●,●,●,●,●,●,●,●,●,●
自动泊车入位,-,-,-,-,-,-,-,-,-,-,-,-
自动头灯,●,●,-,-,-,-,-,-,-,-,-,●
膝部气囊,-,-,-,-,-,-,-,-,-,-,-,-
能源类型,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
缺气保用轮胎,-,-,-,-,-,-,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),-,-,-,-,-,-,-,-,-,-,-,-
缸体材料,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁
级别,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV
简称,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手动,6挡手自一体,6挡手自一体,6挡手自一体
第二排独立座椅,-,-,-,-,-,-,-,-,-,-,-,-
空气悬架,-,-,-,-,-,-,-,-,-,-,-,-
疲劳驾驶提示,-,-,-,-,-,-,-,-,-,-,-,-
电磁感应悬架,-,-,-,-,-,-,-,-,-,-,-,-
电池预加热,-,-,-,-,-,-,-,-,-,-,-,-
电动扰流板,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢,●,-,-,-,-,-,-,-,-,-,-,-
电动可调踏板,-,-,-,-,-,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国V,国V,国V,国V,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国V,国V,国V,国V,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,-,-,●,-,-,-,-,●,●
涉水感应系统,-,-,-,-,-,-,-,-,-,-,-,-
油箱容积(L),55,55,55,55,55,55,55,55,55,55,55,55
气缸数(个),4,4,4,4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),-,-,-,-,-,-,-,-,-,-,-,-
最小离地间隙(mm),-,-,-,-,-,-,-,-,-,-,-,-
最大马力(Ps),169,169,169,169,169,152,152,152,152,169,169,169
最大扭矩转速(rpm),1700-4000,1700-4000,1700-4000,1700-4000,1700-4000,1450-4250,1450-4250,1450-4250,1450-4250,1700-4000,1700-4000,1700-4000
最大扭矩(N·m)_y,265,265,265,265,265,235,235,235,235,265,265,265
最大扭矩(N·m)_x,265,265,265,265,265,235,235,235,235,265,265,265
最大功率转速(rpm),5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
最大功率(kW)_y,124,124,124,124,124,112,112,112,112,124,124,124
最大功率(kW)_x,124,124,124,124,124,112,112,112,112,124,124,124
无钥匙启动系统,●,●,●,●,-,●,●,-,-,●,●,●
方向盘记忆,-,-,-,-,-,-,-,-,-,-,-,-
方向盘换挡,-,-,-,-,-,-,-,-,-,●,●,●
方向盘加热,-,-,-,-,-,-,-,-,-,-,-,-
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),-,-,-,-,-,-,-,-,-,-,-,-
整体主动转向系统,-,-,-,-,-,-,-,-,-,-,-,-
排量(mL),1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495
挡位个数,6,6,6,6,6,6,6,6,6,6,6,6
手势控制,-,-,-,-,-,-,-,-,-,-,-,-
感应后备厢,●,-,-,-,-,-,-,-,-,-,-,-
座位数(个),5,5,5,5,5,5,5,5,5,5,5,5
并线辅助,●,-,-,-,-,-,-,-,-,-,-,-
工信部综合油耗(L/100km),7,7,7,7,7,7.5,7.5,7.5,7.5,6.6,6.6,6.6
尾门玻璃独立开启,-,-,-,-,-,-,-,-,-,-,-,-
导航路况信息显示,●,●,●,-,-,-,-,-,-,-,●,●
宽度(mm),1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,1885
实测油耗(L/100km),9,-,-,-,-,-,-,-,-,-,-,-
实测100-0km/h制动(m),37.98,-,-,-,-,-,-,-,-,-,-,-
实测0-100km/h加速(s),9.93,-,-,-,-,-,-,-,-,-,-,-
官方0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-,-,-,-,-,-,-
大灯延时关闭,●,●,-,-,-,-,-,-,-,●,●,●
夜视系统,-,-,-,-,-,-,-,-,-,-,-,-
多功能方向盘,●,●,●,●,●,●,●,●,●,●,●,●
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后雨刷,●,●,●,●,●,●,●,●,●,●,●,●
后轮距(mm),-,-,-,-,-,-,-,-,-,-,-,-
后轮胎规格,235/50 R19,235/55 R18,235/55 R18,225/65 R17,225/65 R17,235/55 R18,225/65 R17,225/65 R17,225/65 R17,235/55 R18,235/50 R19,235/50 R19
后排独立空调,-,-,-,-,-,-,-,-,-,-,-,-
后排杯架,●,●,●,-,-,●,-,-,-,-,●,●
后排控制多媒体,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅防下滑气囊,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-,-,-,-,-,-,-
后排小桌板,-,-,-,-,-,-,-,-,-,-,-,-
后排安全带式气囊,-,-,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-,-,-,-,-,-,-
后排中央安全气囊,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●,●,●,●,●,●,●
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-,-,-,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-,-,-,-,-,-,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手动变速箱(MT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手动,6挡手自一体,6挡手自一体,6挡手自一体
发动机电子防盗,●,●,●,●,●,●,●,●,●,●,●,●
发动机特有技术,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT,DCVVT
发动机型号,4A15J1,4A15J1,4A15J1,4A15J1,4A15J1,4A15M1,4A15M1,4A15M1,4A15M1,4A15J1,4A15J1,4A15J1
发动机启停技术,●,●,●,●,●,-,-,-,-,●,●,●
发动机,1.5T 169马力 L4,1.5T 169马力 L4,1.5T 169马力 L4,1.5T 169马力 L4,1.5T 169马力 L4,1.5T 152马力 L4,1.5T 152马力 L4,1.5T 152马力 L4,1.5T 152马力 L4,1.5T 169马力 L4,1.5T 169马力 L4,1.5T 169马力 L4
压缩比,-,-,-,-,-,-,-,-,-,-,-,-
厂商指导价(元),16.98万,15.68万,14.68万,13.68万,12.68万,14.38万,13.38万,12.38万,10.98万,13.68万,14.68万,15.68万
厂商,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶座垫式气囊,-,-,-,-,-,-,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-,-,-
前轮距(mm),-,-,-,-,-,-,-,-,-,-,-,-
前轮胎规格,235/50 R19,235/55 R18,235/55 R18,225/65 R17,225/65 R17,235/55 R18,225/65 R17,225/65 R17,225/65 R17,235/55 R18,235/50 R19,235/50 R19
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,-,-,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-,-,-,-,-,-,-,-,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-,-,-,-,-,-,-
全液晶仪表盘,●,-,-,-,-,-,-,-,-,-,-,-
倒车车侧预警系统,-,-,-,-,-,-,-,-,-,-,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,多点电喷,多点电喷,多点电喷,多点电喷,直喷,直喷,直喷
主动降噪,-,-,-,-,-,-,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-,-,-,-,-,-,-
主动刹车/主动安全系统,●,●,-,-,-,-,-,-,-,-,-,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-,-,-,-,-,-,-
上市时间,2018.10,2018.10,2018.10,2018.10,2018.10,2018.10,2018.10,2018.10,2018.10,2020.06,2020.06,2020.06
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
OTA升级,-,-,-,-,-,-,-,-,-,-,-,-
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-,-,-,-,-,-,-
GPS导航系统,●,●,●,●,-,●,●,-,-,●,●,●
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-,-,-,-,-,-,-
