Feature,1000105
高度(mm),1880
驱动方式,中置后驱
长度(mm),4045
长*宽*高(mm),4045×1505×1880
铝合金轮圈,-
配气机构,未知
遥控钥匙,-
进气形式,自然吸气
轴距(mm),-
车门数(个),5
车载电视,-
车身结构_y,客车
车身结构_x,客车
车身稳定控制(ESC/ESP/DSC等),-
车型名称,佳宝V55 2011款 1.0L基本型
车内中控锁,-
车体结构,承载式
货箱尺寸(mm),-
行车电脑显示屏,-
行程(mm),-
腰部支撑调节,-
能源类型,汽油
缸盖材料,未知
缸径(mm),-
缸体材料,未知
级别,微面
简称,5挡手动
第二排靠背角度调节,-
第二排座椅移动,-
空调控制方式,手动○
皮质方向盘,-
电动天窗,-
环保标准_y,国IV
环保标准_x,国IV
牵引力控制(ASR/TCS/TRC等),-
燃油标号,92号
燃料形式,汽油
温度分区控制,-
油箱容积(L),-
气缸数(个),4
气缸排列形式,L
每缸气门数(个),未知
最高车速(km/h),-
最小离地间隙(mm),-
最大马力(Ps),48
最大载重质量(kg),-
最大扭矩转速(rpm),-
最大扭矩(N·m)_y,-
最大扭矩(N·m)_x,-
最大功率转速(rpm),-
最大功率(kW)_y,35.5
最大功率(kW)_x,35.5
整车质保,三年或6万公里
整备质量(kg),990
排量(mL),970
挡位个数,5
座椅高低调节,-
座位数(个),5-8
工信部综合油耗(L/100km),-
宽度(mm),1505
定速巡航,-
大灯高度可调,-
多功能方向盘,-
后风挡遮阳帘,-
后雨刷,-
后轮距(mm),-
后轮胎规格,165/70 R13
后视镜电动调节,-
后视镜加热,-
后排车门开启方式,侧滑门
后排独立空调,-
后排液晶屏,-
后排座椅放倒方式,整体放倒
后排侧遮阳帘,-
后悬架类型,未知
后座出风口,-
后制动器类型,鼓式
变速箱类型,手动变速箱(MT)
变速箱,5挡手动
发动机电子防盗,-
发动机型号,-
发动机,1.0L 48马力 L4
压缩比,-
厂商指导价(元),3.29万
厂商,一汽吉林
助力类型,无助力
前雾灯,-
前轮距(mm),-
前轮胎规格,165/70 R13
前悬架类型,未知
前制动器类型,盘式
前/后驻车雷达,-
前/后电动车窗,-
前/后排座椅加热,-
前/后排侧气囊,-
前/后中央扶手,-
刹车辅助(EBA/BAS/BA等),-
制动力分配(EBD/CBC等),-
全景天窗,-
倒车视频影像,-
供油方式,多点电喷
主/副驾驶座电动调节,-
主/副驾驶座安全气囊,-
中控台彩色大屏,-
上市时间,2011.11
GPS导航系统,-
CD/DVD,-
ABS防抱死,-
