Feature,61518
高度(mm),1510
驾驶辅助影像,
驾驶模式切换,
驻车制动类型,
驱动电机数,单电机
驱动方式,
风阻系数(Cd),-
面部识别,●
隐藏电动门把手,●
陡坡缓降,-
长度(mm),5470
长*宽*高(mm),5470*1921*1510
钥匙类型,
配气机构,DOHC
遥控泊车,●
道路救援呼叫,●
道路交通标识识别,●
远程启动功能,
远光灯光源,
进气形式,双涡轮增压
近光灯光源,
辅助驾驶等级,
轴距(mm),3396
轮圈材质,
转向头灯,●
车门数(个),
车门开启方式,平开门
车道居中保持,●
车道偏离预警系统,●
车道保持辅助系统,●
车载空气净化器,●
车载智能系统,
车载冰箱,○
车身结构_y,三厢车
车身结构_x,4门4座三厢车
车身稳定控制(ESC/ESP/DSC等),●
车联网,●
车窗防夹手功能,●
车窗一键升降功能,
车型名称,迈巴赫S级新能源 2023款 S 580 e
车前雾灯,-
车内香氛装置,●
车内环境氛围灯,
车内化妆镜,
车内中控锁,●
车内PM2.5过滤装置,●
车体结构,承载式
超声波雷达数量,
负离子发生器,●
语音识别控制系统,
被动行人保护,●
行车电脑显示屏幕,
行李厢12V电源接口,●
蓝牙/车载电话,●
自适应远近光,●
自动驻车,●
自动泊车入位,●
自动头灯,●
能源类型_y,插电式混合动力
能源类型_x,插电式混合动力
胎压监测功能,
缸盖材料,铝合金
缸体材料,铝合金
级别,大型车
系统综合扭矩(N·m),750
系统综合功率(kW),375
系统综合功率(Ps),510
简称,9挡手自一体
第二排独立座椅,●
第二排座椅调节,
第二排座椅电动调节,●
第二排座椅功能,
空调温度控制方式,
空气悬架,●
疲劳驾驶提示,●
电池预加热,●
电池类型,
电池冷却方式,液冷
电机类型,永磁/同步
电动机总马力(Ps),150
电动机总扭矩(N·m),440
电动机总功率(kW),110
电动机(Ps),150
电动座椅记忆功能,
电动吸合车门,
电动后备厢位置记忆,●
电动后备厢,●
环保标准_y,国VI
环保标准_x,国VI
牵引力控制(ASR/TCS/TRC等),●
燃油标号,95号
灯光特色功能,
温度分区控制,●
液晶仪表尺寸,
气缸数(个),6
气缸排列形式,L
每缸气门数(个),4
最高车速(km/h),250
最大马力(Ps),367
最大满载质量(kg),-
最大扭矩转速(rpm),1600-4500
最大扭矩(N·m)_y,500
最大扭矩(N·m)_x,750
最大功率转速(rpm),5500-6100
最大功率(kW)_y,270
最大功率(kW)_x,375
最大净功率(kW),270
无钥匙进入功能,
无钥匙启动系统,●
方向盘记忆,●
方向盘材质,
方向盘换挡,●
方向盘加热,-
方向盘位置调节,
整车质保,
整备质量(kg),-
整体主动转向系统,●
摄像头数量,
排量(mL),2999
换挡形式,
挡位个数,9
扬声器数量,
扬声器品牌名称,
手机无线充电功能,
手机互联/映射,
手机APP远程功能,
手势控制,●
感应雨刷功能,
感应后备厢,●
座椅材质,
座位数(个),
并线辅助,●
巡航系统,
导航路况信息显示,●
宽度(mm),1921
官方0-100km/h加速(s),5.2
安全带未系提醒,
天窗类型,
大灯高度可调,●
大灯延时关闭,●
多指飞屏操控,●
多媒体/充电接口,
多功能方向盘,●
外后视镜功能,
备胎规格,
地图品牌,
四驱形式,
后风挡遮阳帘,●
后雨刷,-
后轮距(mm),-
后轮胎规格,
后排独立空调,●
后排液晶屏幕,
后排正向安全气囊,●
后排杯架,●
后排控制多媒体,●
后排座椅放倒形式,-
后排小桌板,●
后排侧隐私玻璃,●
后排侧窗遮阳帘,
后悬架类型,
后座出风口,●
后备厢容积(L),-
后制动器类型,
可变转向比,●
可变悬架功能,
可加热喷水嘴,●
变速箱类型,手自一体变速箱(AT)
变速箱,9挡手自一体
发动机电子防盗,●
发动机布局,纵置
发动机型号,-
发动机启停技术,●
发动机,3.0T 367马力 L6
厂商指导价(元),201.60万
厂商,梅赛德斯-迈巴赫
卫星导航系统,●
助力类型,
副驾驶位后排可调节按钮,●
副座椅调节方式,
前轮距(mm),-
前轮胎规格,
前方碰撞预警,●
前排座椅功能,
前悬架类型,
前制动器类型,
前/后驻车雷达,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后○
前/后中央扶手,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●
制动力分配(EBD/CBC等),●
内置行车记录仪,●
内后视镜功能,
全液晶仪表盘,●
侧窗多层隔音玻璃,
供油方式,直喷
低速行车警告,●
主座椅调节方式,
主动式环境氛围灯,●
主动刹车/主动安全系统,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控彩色屏幕,
中控屏幕尺寸,
中央差速器结构,
上市时间,2023.04
上坡辅助,●
WLTC综合油耗(L/100km),1.91
WLTC纯电续航里程(km)_y,94
WLTC纯电续航里程(km)_x,94
USB/Type-C接口数量,
OTA升级,●
LED日间行车灯,●
ISOFIX儿童座椅接口,●
HUD抬头数字显示,●
ETC装置,○
AR实景导航,●
ABS防抱死,●
4G/5G网络,
