Feature,64904,64905
高度(mm),1693,1706
驾驶辅助影像,,
驾驶模式切换,,
驻车制动类型,电子驻车,电子驻车
驱动电机数,单电机,双电机
驱动方式,前置前驱,双电机四驱
首任车主质保政策,-,-
陡坡缓降,-,-
长度(mm),4684,4684
长*宽*高(mm),4684*1834*1693,4684*1834*1706
钥匙类型,,
道路救援呼叫,●,●
远程启动功能,,
远光灯光源,,
近光灯光源,,
运动外观套件,-,●
辅助驾驶等级,,
轴距(mm),2829,2829
轮圈材质,,
车顶行李架,●,●
车门数(个),5,5
车门开启方式,平开门,平开门
车道居中保持,●,●
车道偏离预警系统,●,●
车道保持辅助系统,●,●
车载空气净化器,-,-
车载智能系统,,
车身结构_y,SUV,SUV
车身结构_x,5门5座SUV,5门7座SUV
车身稳定控制(ESC/ESP/DSC等),●,●
车联网,●,●
车窗防夹手功能,●,●
车窗一键升降功能,,
车型名称,奔驰EQB 2023款 改款 EQB 260,奔驰EQB 2023款 改款 EQB 350 4MATIC
车前雾灯,-,-
车内环境氛围灯,,
车内化妆镜,,
车内中控锁,●,●
车内PM2.5过滤装置,○,●
车体结构,承载式,承载式
语音识别控制系统,,
被动行人保护,●,●
行车电脑显示屏幕,,
蓝牙/车载电话,●,●
自适应远近光,-,-
自动驻车,●,●
自动泊车入位,●,●
自动头灯,●,●
膝部气囊,●,●
能量回收系统,●,●
能源类型,纯电动,纯电动
胎压监测功能,,
缺气保用轮胎,-,-
级别,紧凑型SUV,紧凑型SUV
简称,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,-,
空调温度控制方式,,
离去角(°),23,24
百公里耗电量(kWh/100km),13.4,15.5
疲劳驾驶提示,●,●
电芯品牌,孚能科技,孚能科技
电能当量燃料消耗量(L/100km),1.52,1.75
电池预加热,●,●
电池能量密度(Wh/kg),188,188
电池能量(kWh),73.5,73.5
电池组质保,八年或16万公里,八年或16万公里
电池类型,三元锂电池,三元锂电池
电池冷却方式,液冷,液冷
电机类型,永磁/同步,前感应/异步 后永磁/同步
电机布局,前置,前置+后置
电动机总扭矩(N·m),385,520
电动机总功率(kW),140,215
电动机总功率(Ps),190,292
电动机(Ps),190,292
